,date,genres,name,platform,score
4695,"September 29, 2009",Music,Beaterator,PlayStation Portable,8.0
4696,"September 29, 2009",Racing,Driift,Wii,8.0
4697,"September 29, 2009",Hunting,Bass Pro Shops: The Strike,Xbox 360,4.5
4698,"September 29, 2009",Adventure,MySims Agents,Nintendo DS,4.9
4699,"September 29, 2009",Shooter,Left 4 Dead -- Crash Course,Xbox 360,8.0
4700,"September 29, 2009",Adventure,Tales of Monkey Island -- Chapter 3: Lair of the Leviathan,PC,8.0
4701,"September 29, 2009",RPG,Dragon Quest Wars,Nintendo DSi,8.5
4702,"September 29, 2009",Sports,Real Soccer 2010,iPhone,7.9
4703,"September 29, 2009",Shooter,Left 4 Dead -- Crash Course,PC,8.0
4704,"September 30, 2009",Action,3-2-1 Rattle Battle,Wii,4.5
4705,"September 30, 2009","Action, RPG",Dungeon Hunter,iPhone,7.9
4706,"September 30, 2009",Strategy,Military Madness,Xbox 360,6.9
4707,"September 30, 2009","Action, Adventure",Obscure: The Aftermath,PlayStation Portable,6.0
4708,"October 1, 2009",Strategy,Fieldrunners,PlayStation Portable,7.5
4709,"October 1, 2009","Puzzle, Action",Alien Havoc,PlayStation Portable,5.0
4710,"October 1, 2009",Action,Hero of Sparta,PlayStation Portable,7.9
4711,"October 1, 2009",Puzzle,Tetris (EA),PlayStation Portable,7.6
4712,"October 1, 2009",Strategy,PixelJunk Monsters (Deluxe),PlayStation Portable,9.0
4713,"October 1, 2009",Fighting,Funky Punch,PlayStation Portable,5.5
4714,"October 1, 2009",Puzzle,Bust-A-Move Live,Xbox 360,7.5
4715,"October 2, 2009",Sports,Wii Fit Plus,Wii,8.2
4716,"October 2, 2009",Racing,MotorStorm: Arctic Edge,PlayStation Portable,9.0
4717,"October 2, 2009","Action, Adventure",Undead Knights,PlayStation Portable,5.8
4718,"October 2, 2009",Action,Cloudy with a Chance of Meatballs,PlayStation 3,6.6
4719,"October 2, 2009",Strategy,Robocalypse: Mobile Mayhem,iPhone,8.8
4720,"October 2, 2009",Puzzle,Sudoku (EA),PlayStation Portable,7.3
4721,"October 2, 2009",Sports,Super K.O. Boxing 2,iPhone,7.5
4722,"October 2, 2009",Action,Monster Mayhem: Build and Battle,Wii,4.5
4723,"October 2, 2009",Action,Cloudy with a Chance of Meatballs,Xbox 360,6.6
4724,"October 2, 2009",Sports,NBA Live 10,Xbox 360,8.2
4725,"October 2, 2009",Sports,NBA Live 10,PlayStation 3,8.2
4726,"October 2, 2009",Simulation,Battle of Giants: Dragons,Nintendo DS,7.2
4727,"October 5, 2009",RPG,The Wizard of Oz: Beyond the Yellow Brick Road,Nintendo DS,8.0
4728,"October 5, 2009","Sports, Action",The Bigs 2,Nintendo DS,4.0
4729,"October 5, 2009","Action, RPG",Marvel: Ultimate Alliance 2,PlayStation Portable,4.0
4730,"October 5, 2009","Action, RPG",Fallout 3 -- The Pitt,PlayStation 3,7.5
4731,"October 5, 2009","Action, RPG",Fallout 3 -- Operation: Anchorage,PlayStation 3,7.8
4732,"October 5, 2009",,Eyegore's Eye Blast,iPhone,8.0
4733,"October 5, 2009",Action,Tornado Outbreak,Wii,8.1
4734,"October 5, 2009",Action,Tornado Outbreak,PlayStation 3,8.1
4735,"October 5, 2009",Action,Arkanoid,iPhone,8.5
4736,"October 5, 2009",Action,Cloudy with a Chance of Meatballs,Wii,6.6
4737,"October 5, 2009",Action,Tornado Outbreak,Xbox 360,8.1
4738,"October 5, 2009",Sports,NBA 2K10,Xbox 360,8.5
4739,"October 5, 2009",Sports,NBA 2K10,PlayStation 3,8.5
4740,"October 5, 2009","Action, RPG",Marvel: Ultimate Alliance 2,PlayStation 2,4.5
4741,"October 5, 2009",Sports,Family Fun Football,Wii,4.0
4742,"October 5, 2009",RPG,Final Fantasy,Wii,8.5
4743,"October 5, 2009",RPG,Final Fantasy,NES,8.5
4744,"October 6, 2009",Action,Star Wars: The Clone Wars -- Republic Heroes,Xbox 360,4.8
4745,"October 6, 2009",Action,Star Wars: The Clone Wars -- Republic Heroes,PlayStation 2,4.8
4746,"October 6, 2009",Action,Star Wars: The Clone Wars -- Republic Heroes,PC,4.8
4747,"October 6, 2009",Action,Thorium Wars,Nintendo DSi,5.5
4748,"October 6, 2009",Adventure,Afrika,PlayStation 3,3.5
4749,"October 6, 2009",Action,Star Wars: The Clone Wars -- Republic Heroes,Wii,4.8
4750,"October 6, 2009",Action,Star Wars: The Clone Wars -- Republic Heroes,PlayStation Portable,4.5
4751,"October 6, 2009",Action,Star Wars: The Clone Wars -- Republic Heroes,PlayStation 3,4.8
4752,"October 6, 2009",Puzzle,Critter Crunch,PlayStation 3,8.6
4753,"October 6, 2009",Action,Mini Ninjas,PC,8.0
4754,"October 6, 2009",Platformer,Lucidity,Xbox 360,6.3
4755,"October 6, 2009",Sports,Baseball Blast!,Wii,6.0
4756,"October 6, 2009",Strategy,South Park Let's Go Tower Defense Play!,Xbox 360,7.0
4757,"October 6, 2009",Action,Cloudy with a Chance of Meatballs,Nintendo DS,6.0
4758,"October 6, 2009",Action,Star Wars: The Clone Wars -- Republic Heroes,Nintendo DS,5.5
4759,"October 7, 2009",Platformer,Canabalt,iPhone,8.0
4760,"October 7, 2009",Action,iZombieland,iPhone,7.4
4761,"October 7, 2009",Hunting,Cabela's Outdoor Adventures,Wii,7.0
4762,"October 7, 2009",Sports,NBA 2K10 (Anniversary Edition),Xbox 360,8.5
4763,"October 7, 2009",Sports,NBA 2K10 (Anniversary Edition),PlayStation 3,8.5
4764,"October 7, 2009",Sports,NBA 2010: The Inside,PlayStation Portable,7.0
4765,"October 8, 2009",Shooter,Operation Flashpoint: Dragon Rising,Xbox 360,7.8
4766,"October 8, 2009",Action,Arkanoid Plus!,Wii,8.0
4767,"October 8, 2009",RPG,Aion,PC,8.5
4768,"October 8, 2009",Shooter,Operation Flashpoint: Dragon Rising,PlayStation 3,7.8
4769,"October 8, 2009",Shooter,Operation Flashpoint: Dragon Rising,PC,8.2
4770,"October 8, 2009",Racing,Forza Motorsport 3,Xbox 360,9.4
4771,"October 8, 2009",Action,Saw: The Videogame,Xbox 360,7.5
4772,"October 8, 2009",Action,Saw: The Videogame,PlayStation 3,7.5
4773,"October 8, 2009",RPG,Demon's Souls,PlayStation 3,9.4
4774,"October 9, 2009",RPG,Risen,PC,8.6
4775,"October 9, 2009",Platformer,A Boy and His Blob,Wii,7.6
4776,"October 9, 2009",Action,Cloudy with a Chance of Meatballs,PlayStation Portable,6.0
4777,"October 9, 2009",Sports,FIFA Soccer 10,iPhone,6.5
4778,"October 9, 2009","Action, RPG",Fallout 3 -- Point Lookout,PlayStation 3,8.5
4779,"October 9, 2009",Simulation,Spore Hero,Wii,6.1
4780,"October 9, 2009",Action,CrimeCraft,PC,5.6
4781,"October 9, 2009",Action,Marvel: Ultimate Alliance 2,Nintendo DS,5.8
4782,"October 9, 2009",RPG,Half-Minute Hero,PlayStation Portable,8.8
4783,"October 9, 2009",Party,Wacky World Of Sports,Wii,3.8
4784,"October 9, 2009",Action,Naruto Shippuden: Legends: Akatsuki Rising,PlayStation Portable,5.0
4785,"October 12, 2009",Racing,Shrek Kart,iPhone,7.3
4786,"October 12, 2009",Action,Brütal Legend,Xbox 360,9.0
4787,"October 12, 2009",Sports,Backbreaker Football: Tackle Alley,iPhone,7.9
4788,"October 12, 2009",Sports,NBA 2K10,PlayStation 2,6.5
4789,"October 12, 2009",Sports,NBA 2K10,PlayStation Portable,5.5
4790,"October 12, 2009",Action,Final Fight 2,Wii,7.0
4791,"October 12, 2009",Sports,NBA Live 10,PlayStation Portable,6.8
4792,"October 12, 2009",Action,Brütal Legend,PlayStation 3,9.0
4793,"October 13, 2009",RPG,Pokemon Mystery Dungeon: Explorers of Sky,Nintendo DS,4.9
4794,"October 13, 2009",Puzzle,Mystery Mania,iPhone,8.5
4795,"October 13, 2009",Board,Clubhouse Games Express: Family Favorites,Nintendo DSi,6.0
4796,"October 13, 2009",RPG,Magnacarta 2,Xbox 360,6.8
4797,"October 13, 2009",Action,Final Fight 2,Super NES,7.0
4798,"October 13, 2009",Pinball,Pinball Pulse: The Ancients Beckon,Nintendo DSi,7.9
4799,"October 13, 2009",Hunting,Cabela's Outdoor Adventures,PlayStation 3,7.0
4800,"October 13, 2009",Hunting,Cabela's Outdoor Adventures,PlayStation 2,7.0
4801,"October 13, 2009",Hunting,Cabela's Outdoor Adventures,Xbox 360,7.0
4802,"October 14, 2009",Simulation,Cities XL,PC,8.1
4803,"October 14, 2009",Sports,NBA 2K10,PC,7.9
4804,"October 14, 2009","Puzzle, Word Game",Word Searcher,Wii,4.5
4805,"October 14, 2009",Adventure,Axel & Pixel,Xbox 360,8.2
4806,"October 14, 2009",Sports,FIFA Soccer 10,PlayStation 3,9.0
4807,"October 14, 2009",Sports,FIFA Soccer 10,Xbox 360,9.0
4808,"October 14, 2009",Sports,Mario & Sonic at the Olympic Winter Games,Wii,6.5
4809,"October 15, 2009","Action, RPG",Fallout 3 -- Game of the Year Edition,PC,9.6
4810,"October 15, 2009",Wrestling,WWE SmackDown vs. Raw 2010,Xbox 360,8.5
4811,"October 15, 2009",Hunting,Bass Pro Shops: The Strike,Wii,4.8
4812,"October 15, 2009","Adventure, Compilation",Sam & Max: Beyond Time and Space,Xbox 360,7.0
4813,"October 15, 2009","Action, RPG",Fallout 3 -- Game of the Year Edition,Xbox 360,9.6
4814,"October 15, 2009","Action, RPG",Fallout 3 -- Game of the Year Edition,PlayStation 3,9.4
4815,"October 15, 2009",Wrestling,WWE SmackDown vs. Raw 2010,PlayStation 3,8.5
4816,"October 16, 2009","Action, Adventure",Way of the Samurai 3,PlayStation 3,6.5
4817,"October 16, 2009",Other,.deTuned,PlayStation 3,4.0
4818,"October 16, 2009",Wrestling,WWE SmackDown vs. Raw 2010,PlayStation 2,8.0
4819,"October 16, 2009",Strategy,Tropico 3,PC,8.4
4820,"October 16, 2009",Trivia,Football Genius: The Ultimate Quiz,Xbox 360,7.3
4821,"October 19, 2009","Action, RPG",Borderlands,PlayStation 3,8.8
4822,"October 19, 2009","Action, RPG",Borderlands,Xbox 360,8.8
4823,"October 19, 2009",Sports,Black College Football: The Xperience -- The Doug Williams Edition,Xbox 360,3.5
4824,"October 19, 2009",Shooter,Space Invaders Extreme 2,Nintendo DS,8.0
4825,"October 19, 2009",Action,Rygar (Arcade),Wii,6.0
4826,"October 19, 2009",Music,Rock Band [Mobile],iPhone,7.0
4827,"October 19, 2009",Action,Rygar [1986],Arcade,6.0
4828,"October 19, 2009",Sports,FIFA Soccer 10,Wii,7.7
4829,"October 19, 2009",Sports,Mario & Sonic at the Olympic Winter Games,Nintendo DS,7.5
4830,"October 20, 2009",Adventure,Beneath a Steel Sky -- Remastered,iPhone,8.5
4831,"October 20, 2009",Battle,Bakugan: Battle Brawlers,Xbox 360,6.2
4832,"October 20, 2009",Action,Marvel Super Hero Squad,PlayStation 2,5.8
4833,"October 20, 2009",Wrestling,WWE SmackDown vs. Raw 2010,Wii,8.0
4834,"October 20, 2009",Action,Grand Theft Auto: Chinatown Wars,PlayStation Portable,9.3
4835,"October 20, 2009",Battle,Bakugan: Battle Brawlers (Collector's Edition),Nintendo DS,6.0
4836,"October 20, 2009",Wrestling,WWE SmackDown vs. Raw 2010,Nintendo DS,7.9
4837,"October 20, 2009",Wrestling,WWE SmackDown vs. Raw 2010,PlayStation Portable,7.2
4838,"October 20, 2009",Battle,Bakugan: Battle Brawlers,Nintendo DS,6.0
4839,"October 20, 2009",Battle,Bakugan: Battle Brawlers,Wii,6.2
4840,"October 20, 2009",Adventure,LostWinds: Winter of the Melodias,Wii,8.9
4841,"October 20, 2009",Platformer,Ratchet & Clank Future: A Crack in Time,PlayStation 3,9.0
4842,"October 20, 2009",Action,Marvel Super Hero Squad,Wii,5.8
4843,"October 20, 2009",Battle,Bakugan: Battle Brawlers,PlayStation 3,6.2
4844,"October 20, 2009",Party,Game Party 3,Wii,2.5
4845,"October 20, 2009",Adventure,Machinarium,PC,8.1
4846,"October 21, 2009",Music,Rock-n-Roll Domo,Nintendo DSi,4.5
4847,"October 21, 2009",Action,Marvel Super Hero Squad,PlayStation Portable,5.5
4848,"October 21, 2009",Racing,Cars Race-O-Rama,Wii,5.0
4849,"October 21, 2009",Racing,Cars Race-O-Rama,Xbox 360,5.0
4850,"October 21, 2009",Action,Marvel Super Hero Squad,Nintendo DS,5.9
4851,"October 21, 2009",Racing,Cars Race-O-Rama,PlayStation 2,5.0
4852,"October 21, 2009",Sports,Pro-Putt Domo,Nintendo DSi,6.0
4853,"October 21, 2009",Puzzle,Tower Bloxx Deluxe,Xbox 360,5.6
4854,"October 21, 2009",Platformer,Earthworm Jim,iPhone,6.9
4855,"October 21, 2009",Platformer,Hard-Hat Domo,Nintendo DSi,4.0
4856,"October 21, 2009",Racing,White-Water Domo,Nintendo DSi,4.9
4857,"October 21, 2009",Racing,Crash-Course Domo,Nintendo DSi,5.5
4858,"October 21, 2009","Action, RPG",A Witch's Tale,Nintendo DS,6.0
4859,"October 21, 2009","Card, Battle",Panzer General: Allied Assault,Xbox 360,7.9
4860,"October 21, 2009",RPG,Fallen Earth,PC,8.1
4861,"October 21, 2009",Sports,FIFA Soccer 10,PC,7.0
4862,"October 21, 2009",Racing,Cars Race-O-Rama,PlayStation 3,5.0
4863,"October 21, 2009",Racing,Cars Race-O-Rama,PlayStation Portable,5.0
4864,"October 22, 2009",Strategy,Archon: Conquest,iPhone,7.9
4865,"October 22, 2009",Music,Lips: Number One Hits,Xbox 360,7.5
4866,"October 22, 2009",Shooter,Dreamkiller,PC,4.2
4867,"October 22, 2009",Music,Jam Sessions 2,Nintendo DS,7.0
4868,"October 22, 2009","Strategy, RPG",Hero's Saga: Laevatein Tactics,Nintendo DS,7.0
4869,"October 22, 2009",Simulation,Spore Hero Arena,Nintendo DS,3.8
4870,"October 22, 2009",Racing,MotorStorm: Arctic Edge,PlayStation 2,8.0
4871,"October 22, 2009",Music,Guitar Hero: Van Halen,Xbox 360,4.9
4872,"October 22, 2009",Strategy,Mushroom Wars,PlayStation 3,8.0
4873,"October 23, 2009",Party,5 Spots Party,Wii,5.0
4874,"October 23, 2009",Music,Disney Sing It: Pop Hits,PlayStation 2,6.6
4875,"October 23, 2009",Platformer,Trine,PlayStation 3,8.2
4876,"October 23, 2009",Music,Disney Sing It: Pop Hits,Wii,6.8
4877,"October 23, 2009","Sports, Compilation",Deca Sports 2,Wii,5.3
4878,"October 23, 2009",Hunting,Cabela's Big Game Hunter 2010,Xbox 360,4.6
4879,"October 23, 2009",Simulation,Cooking Mama 3: Shop & Chop,Nintendo DS,7.0
4880,"October 23, 2009",Music,Disney Sing It: Pop Hits,PlayStation 3,6.8
4881,"October 23, 2009",Trivia,Scene It? Twilight,iPhone,7.6
4882,"October 23, 2009",Adventure,JU-ON: The Grudge,Wii,2.5
4883,"October 23, 2009",Racing,2XL ATV Offroad,iPhone,7.2
4884,"October 23, 2009",Fighting,Tekken 6,PlayStation 3,8.8
4885,"October 23, 2009","Action, Adventure",Way of the Samurai 3,Xbox 360,6.5
4886,"October 23, 2009",Fighting,Tekken 6,Xbox 360,8.8
4887,"October 23, 2009",Battle,Bakugan: Battle Brawlers,PlayStation 2,5.8
4888,"October 26, 2009",Music,DJ Hero,PlayStation 3,9.0
4889,"October 26, 2009",Music,DJ Hero (Renegade Edition),PlayStation 3,9.0
4890,"October 26, 2009",Music,DJ Hero (Renegade Edition),Xbox 360,9.0
4891,"October 26, 2009",Puzzle,Vempire,iPhone,6.7
4892,"October 26, 2009",Party,Toy Story Mania,Wii,6.0
4893,"October 26, 2009",Music,DJ Hero,Wii,9.0
4894,"October 26, 2009",Puzzle,Vempire,PlayStation Portable,6.7
4895,"October 26, 2009",Music,DJ Hero,Xbox 360,9.0
4896,"October 26, 2009",Music,DJ Hero (Renegade Edition),Wii,9.0
4897,"October 27, 2009",Action,Zombies Ate My Neighbors,Wii,8.0
4898,"October 27, 2009",Sports,FIFA Soccer 10,PlayStation Portable,8.0
4899,"October 27, 2009",RPG,Nostalgia,Nintendo DS,7.2
4900,"October 27, 2009",Action,Zombies Ate My Neighbors,Super NES,8.0
4901,"October 27, 2009",Simulation,The Biggest Loser,Wii,7.7
4902,"October 27, 2009",Platformer,Drawn to Life: The Next Chapter,Nintendo DS,6.7
4903,"October 28, 2009",Action,Golden Axe  (Arcade),Wii,7.0
4904,"October 28, 2009",Action,Astro Boy: The Video Game,Nintendo DS,4.0
4905,"October 28, 2009",Action,Fairytale Fights,PlayStation 3,5.1
4906,"October 28, 2009",Action,Kenka Bancho: Badass Rumble,PlayStation Portable,6.8
4907,"October 28, 2009",Action,Golden Axe,Arcade,7.0
4908,"October 28, 2009",Action,Astro Boy: The Video Game,Wii,5.7
4909,"October 28, 2009","Action, Adventure",Rainbow Islands: Towering Adventure,Xbox 360,7.2
4910,"October 28, 2009",Platformer,Drawn to Life: The Next Chapter,Wii,6.2
4911,"October 28, 2009","Action, Adventure",Grand Theft Auto IV: The Ballad of Gay Tony,Xbox 360,9.2
4912,"October 29, 2009",Party,Touchmaster 3,Nintendo DS,7.9
4913,"October 29, 2009",Puzzle,Sudoku Ball -- Detective,Nintendo DS,5.0
4914,"October 29, 2009",Strategy,Navy Patrol: Coastal Defense,iPhone,8.0
4915,"October 29, 2009",Compilation,Grand Theft Auto: Episodes from Liberty City,Xbox 360,9.2
4916,"October 29, 2009",Action,Fairytale Fights,Xbox 360,5.1
4917,"October 29, 2009",Sports,Inferno Pool,Xbox 360,5.3
4918,"October 29, 2009",Puzzle,Groovin' Blocks,iPhone,7.7
4919,"October 29, 2009",Racing,Family Slot Car Racing,Wii,6.0
4920,"October 30, 2009","Racing, Action",Madagascar Kartz,Wii,6.8
4921,"October 30, 2009",Sports,FIFA Soccer 10,Nintendo DS,8.0
4922,"October 30, 2009",Hunting,Cabela's Big Game Hunter 2010,Wii,5.5
4923,"October 30, 2009","Racing, Action",Madagascar Kartz,Nintendo DS,6.5
4924,"October 30, 2009","Racing, Action",Madagascar Kartz,Xbox 360,6.8
4925,"October 30, 2009","Racing, Action",Madagascar Kartz,PlayStation 3,6.8
4926,"October 30, 2009",Simulation,Zombie Tycoon,PlayStation Portable,5.2
4927,"October 30, 2009",Adventure,Tales of Monkey Island -- Chapter 4: The Trial and Execution of Guybrush Threepwood,PC,7.2
4928,"October 30, 2009","Racing, Action",Madagascar Kartz (Game & Custom Wheel),Wii,6.8
4929,"November 2, 2009",Adventure,Where the Wild Things Are,Wii,4.7
4930,"November 2, 2009",Adventure,Where the Wild Things Are,Xbox 360,4.7
4931,"November 2, 2009",Action,Star Wars: The Force Unleashed -- Ultimate Sith Edition,Xbox 360,7.5
4932,"November 2, 2009",Strategy,Command & Conquer: Red Alert,iPhone,7.3
4933,"November 2, 2009",Adventure,Ghost Mansion Party,Wii,7.5
4934,"November 2, 2009",Adventure,Where the Wild Things Are,PlayStation 3,4.7
4935,"November 2, 2009",Action,Star Wars: The Force Unleashed -- Ultimate Sith Edition,PC,7.5
4936,"November 2, 2009",Action,Star Wars: The Force Unleashed -- Ultimate Sith Edition,PlayStation 3,7.5
4937,"November 2, 2009",Action,R-Type (SEGA Master System Version),Wii,5.0
4938,"November 3, 2009",RPG,Dragon Age: Origins (Collector's Edition),Xbox 360,8.7
4939,"November 3, 2009",Music,Band Hero (Band Kit),PlayStation 3,7.9
4940,"November 3, 2009",Puzzle,bitFLIP,iPhone,8.0
4941,"November 3, 2009",RPG,Dragon Age: Origins,Xbox 360,8.7
4942,"November 3, 2009",Shooter,Doom Classic,iPhone,8.0
4943,"November 3, 2009",Music,Band Hero,PlayStation 3,7.9
4944,"November 3, 2009",RPG,Dragon Age: Origins (Collector's Edition),PlayStation 3,8.7
4945,"November 3, 2009",Music,Band Hero (Band Kit),Wii,8.3
4946,"November 3, 2009",Music,Band Hero (Band Kit),Xbox 360,7.9
4947,"November 3, 2009",Music,LEGO Rock Band,Xbox 360,7.0
4948,"November 3, 2009",Music,Band Hero,Wii,8.3
4949,"November 3, 2009",Music,Band Hero,Xbox 360,7.9
4950,"November 3, 2009",Adventure,Rabbids Go Home,Wii,8.5
4951,"November 3, 2009",Music,Band Hero,Wii,8.3
4952,"November 3, 2009","Board, Compilation",Hasbro Family Game Night 2,Wii,7.1
4953,"November 3, 2009",RPG,Dragon Age: Origins,PlayStation 3,8.7
4954,"November 3, 2009",Music,LEGO Rock Band,Wii,5.5
4955,"November 3, 2009",Music,Band Hero,Nintendo DS,7.5
4956,"November 3, 2009",Music,Band Hero (Band Kit),PlayStation 2,5.0
4957,"November 3, 2009",Action,NERF N-Strike Elite,Wii,7.5
4958,"November 3, 2009",,Aha! I Got It! Escape Game,Wii,7.0
4959,"November 3, 2009",RPG,Dragon Age: Origins,PC,9.0
4960,"November 3, 2009",RPG,Dragon Age: Origins (Collector's Edition),PC,9.0
4961,"November 3, 2009",Sports,FIFA Soccer 10,PlayStation 2,6.4
4962,"November 3, 2009",Music,LEGO Rock Band,PlayStation 3,7.0
4963,"November 4, 2009",Simulation,SimAnimals Africa,Nintendo DS,6.7
4964,"November 4, 2009",Music,LEGO Rock Band,Nintendo DS,8.4
4965,"November 4, 2009",Simulation,Carnival King,Wii,6.5
4966,"November 4, 2009","Sports, Action",Target Toss Pro: Bags,Wii,6.0
4967,"November 4, 2009",Racing,Need for Speed Nitro,Wii,8.0
4968,"November 4, 2009",Party,Squeeballs Party,Wii,5.8
4969,"November 4, 2009","Board, Compilation",Hasbro Family Game Night [2009],Nintendo DS,5.4
4970,"November 5, 2009",Adventure,Where the Wild Things Are,Nintendo DS,6.5
4971,"November 5, 2009",Adventure,"Wallace & Gromit's Grand Adventures, Episode 2: The Last Resort",Xbox 360,6.9
4972,"November 5, 2009",Adventure,"Wallace & Gromit's Grand Adventures, Episode 4: The Bogey Man",Xbox 360,7.0
4973,"November 5, 2009",Platformer,Jak and Daxter: The Lost Frontier,PlayStation Portable,7.4
4974,"November 5, 2009",Sports,Family Tennis,Wii,6.5
4975,"November 5, 2009",Adventure,"Wallace & Gromit's Grand Adventures, Episode 3: Muzzled!",Xbox 360,7.0
4976,"November 5, 2009",Platformer,Jak and Daxter: The Lost Frontier,PlayStation 2,7.4
4977,"November 5, 2009",Simulation,The Biggest Loser,Nintendo DS,6.8
4978,"November 6, 2009",Racing,Asphalt 5,iPhone,8.0
4979,"November 6, 2009",Trivia,Buzz! Quiz World,PlayStation 3,9.0
4980,"November 6, 2009",Card,Family Card Games,Wii,5.0
4981,"November 6, 2009",Trivia,Buzz! Quiz World (Game & 4-Controller Bundle),PlayStation 3,9.0
4982,"November 6, 2009",Virtual Pet,SimAnimals Africa,Wii,5.5
4983,"November 6, 2009",Sports,Inferno Pool,PlayStation 3,5.3
4984,"November 6, 2009","Sports, Simulation",We Cheer 2,Wii,6.5
4985,"November 9, 2009",Shooter,Shootanto: Evolutionary Mayhem,Wii,6.0
4986,"November 9, 2009",Shooter,Painkiller: Resurrection,PC,2.6
4987,"November 9, 2009",Racing,Excitebike: World Rally,Wii,7.9
4988,"November 9, 2009",Action,Star Wars Battlefront: Elite Squadron,Nintendo DS,6.9
4989,"November 9, 2009",Action,Star Wars Battlefront: Elite Squadron,PlayStation Portable,6.0
4990,"November 9, 2009",Shooter,Eliminate,iPhone,7.4
4991,"November 9, 2009",Strategy,Romance of the Three Kingdoms Touch,iPhone,7.8
4992,"November 9, 2009",Card,Texas Hold 'em Poker,Wii,7.0
4993,"November 9, 2009",Sports,Shaun White Snowboarding: World Stage,Wii,7.6
