,date,genres,name,platform,score
4405,"June 8, 2006","Sports, Action",AND 1 Streetball,PlayStation 2,4.1
4406,"June 8, 2006","Racing, Action",Cars,Game Boy Advance,3.0
4407,"June 8, 2006",Strategy,Desperados 2: Cooper's Revenge,PC,7.1
4408,"June 9, 2006",Shooter,Point Blank DS,Nintendo DS,7.0
4409,"June 9, 2006",Action,Superman Returns,Wireless,5.9
4410,"June 9, 2006",Racing,MotoGP '06,Xbox 360,8.4
4411,"June 9, 2006",Sports,2006 FIFA World Cup,Wireless,5.8
4412,"June 9, 2006",Simulation,The Movies: Stunts & Effects,PC,8.0
4413,"June 12, 2006",Adventure,The Secrets of Da Vinci: The Forbidden Manuscript,PC,7.1
4414,"June 12, 2006","Sports, Action",MLB SlugFest 2006,PlayStation 2,6.5
4415,"June 12, 2006","Racing, Action",Cars,PlayStation 2,7.0
4416,"June 12, 2006",Shooter,Urban Chaos: Riot Response,Xbox,7.9
4417,"June 12, 2006","Sports, Action",MLB SlugFest 2006,Xbox,6.5
4418,"June 12, 2006","Racing, Action",Cars,GameCube,7.0
4419,"June 12, 2006","Puzzle, Adventure",Lemmings,Wireless,8.0
4420,"June 12, 2006",Shooter,Urban Chaos: Riot Response,PlayStation 2,7.9
4421,"June 12, 2006","Racing, Action",Cars,Xbox,7.0
4422,"June 13, 2006",RPG,Mega Man Battle Network 6: Cybeast Falzar,Game Boy Advance,5.5
4423,"June 13, 2006","Action, Simulation",Armored Core: Last Raven,PlayStation 2,6.4
4424,"June 13, 2006",RPG,Mega Man Battle Network 6: Cybeast Gregar,Game Boy Advance,5.5
4425,"June 13, 2006",Puzzle,Bejeweled 2: Deluxe,Xbox 360,7.8
4426,"June 13, 2006","Racing, Action",Cars,PlayStation Portable,7.5
4427,"June 13, 2006",Strategy,Rise & Fall: Civilizations at War,PC,6.0
4428,"June 13, 2006",Adventure,Metal Gear Solid Digital Graphic Novel,PlayStation Portable,8.3
4429,"June 13, 2006",Action,Gorillaz Entertainment System,Wireless,5.2
4430,"June 13, 2006","Fighting, Compilation",Street Fighter Alpha Anthology,PlayStation 2,8.0
4431,"June 14, 2006",Adventure,Miss Spider: Harvest Time Hop and Fly,Nintendo DS,4.0
4432,"June 14, 2006",Puzzle,Bricks of Egypt,Wireless,7.5
4433,"June 14, 2006",Sports,Major League Baseball 2K6,GameCube,7.0
4434,"June 15, 2006",Sports,2006 FIFA World Cup,Nintendo DS,7.5
4435,"June 15, 2006",Racing,The Fast and the Furious: Tokyo Drift 3D,Wireless,6.7
4436,"June 15, 2006",Puzzle,Luxor,Wireless,7.8
4437,"June 16, 2006",Adventure,Pirates of the Caribbean: Dead Man's Chest,Wireless,7.9
4438,"June 19, 2006",Action,Boom Goes the Earth 3D,Wireless,6.7
4439,"June 19, 2006",Action,Tomb Raider: Legend,PlayStation Portable,7.2
4440,"June 20, 2006","Sports, Simulation",NFL Head Coach,Xbox,7.2
4441,"June 20, 2006",Puzzle,Sudoku Gridmaster,Nintendo DS,6.0
4442,"June 20, 2006","Sports, Simulation",NFL Head Coach,PC,7.2
4443,"June 20, 2006",Action,Franklin The Turtle: A Birthday Surprise,PlayStation 2,7.0
4444,"June 20, 2006",Strategy,Rome: Total War -- Alexander,PC,8.0
4445,"June 20, 2006","Sports, Simulation",NFL Head Coach,PlayStation 2,7.2
4446,"June 20, 2006",RPG,The Legend of Heroes II: Prophecy of the Moonlight Witch,PlayStation Portable,6.1
4447,"June 20, 2006",RPG,Ragnarok Mobile Mage,Wireless,7.3
4448,"June 21, 2006",Simulation,Sid Meier's Civilization III,Wireless,8.0
4449,"June 22, 2006","Racing, Simulation",MotoGP 4,PlayStation 2,7.0
4450,"June 22, 2006",Simulation,Glory of the Roman Empire,PC,7.6
4451,"June 22, 2006","Puzzle, Action",Break 'em All,Nintendo DS,6.5
4452,"June 23, 2006","Action, RPG",Titan Quest,PC,8.1
4453,"June 23, 2006",Sports,AMF Xtreme Bowling 2006,PlayStation 2,2.0
4454,"June 23, 2006",Action,Crazy Climber,Wireless,6.2
4455,"June 25, 2006",RPG,Romancing SaGa,PlayStation 2,6.5
4456,"June 26, 2006",Racing,Micro Machines V4,PlayStation 2,7.0
4457,"June 26, 2006",Racing,Micro Machines V4,PlayStation Portable,7.0
4458,"June 26, 2006",Strategy,Rush for Berlin,PC,8.0
4459,"June 26, 2006",Sports,Crusty Demons,Xbox,5.2
4460,"June 26, 2006",Fighting,Naruto: Ultimate Ninja,PlayStation 2,7.5
4461,"June 27, 2006",Sports,World Tour Soccer 06,PlayStation Portable,7.7
4462,"June 27, 2006",Shooter,Star Wars: Death Star Assault 3D,Wireless,8.0
4463,"June 28, 2006",Action,Soldier Elite,PC,4.0
4464,"June 28, 2006","Racing, Action",Cars,PC,6.8
4465,"June 28, 2006","Action, Adventure",Pirates of the Caribbean: The Legend of Jack Sparrow,PlayStation 2,5.5
4466,"June 29, 2006",Puzzle,Gunpey EX,Wireless,8.5
4467,"June 29, 2006",Racing,Juiced: Eliminator,PlayStation Portable,7.0
4468,"June 29, 2006",Action,Pirates of the Caribbean: Dead Man's Chest,Nintendo DS,6.0
4469,"June 29, 2006",Action,Moon Patrol EX,Wireless,7.5
4470,"June 30, 2006",Racing,Bomberman Kart,Wireless,7.1
4471,"June 30, 2006",Strategy,Moscow to Berlin: Red Siege,PC,6.2
4472,"July 5, 2006","Flight, Action",Over G Fighters,Xbox 360,6.1
4473,"July 5, 2006",Action,Nicktoons Unite!,Nintendo DS,5.0
4474,"July 5, 2006",Action,Pirates of the Caribbean: Dead Man's Chest,PlayStation Portable,6.0
4475,"July 5, 2006",Action,Hi Hi Puffy AmiYumi: The Genie and the Amp,Nintendo DS,3.5
4476,"July 5, 2006",Strategy,The Lord of the Rings: The Battle for Middle-earth II,Xbox 360,8.2
4477,"July 6, 2006",Simulation,The Tower SP,Game Boy Advance,6.5
4478,"July 10, 2006",Shooter,Prey [2006],PC,9.0
4479,"July 10, 2006",Shooter,Prey [2006],Xbox 360,9.0
4480,"July 10, 2006",Sports,MTX: Mototrax,PlayStation Portable,7.2
4481,"July 10, 2006",Sports,Super K.O. Boxing,Wireless,9.1
4482,"July 11, 2006",Racing,Hummer: Badlands,Xbox,4.0
4483,"July 11, 2006",Puzzle,Paris Hilton Diamond Quest,Wireless,7.0
4484,"July 11, 2006",Racing,Hummer: Badlands,PlayStation 2,4.0
4485,"July 12, 2006",Action,Frogger,Xbox 360,6.0
4486,"July 12, 2006","Action, Simulation",Chromehounds,Xbox 360,6.9
4487,"July 13, 2006","Strategy, RPG",Night Watch,PC,6.0
4488,"July 14, 2006",Action,Dragon Ball Advanced Adventure,Game Boy Advance,7.5
4489,"July 17, 2006",Sports,NCAA Football 07,PlayStation 2,8.7
4490,"July 17, 2006",Puzzle,Spin Blocks 360,Wireless,7.6
4491,"July 17, 2006",RPG,Valkyrie Profile: Lenneth,PlayStation Portable,8.5
4492,"July 17, 2006",Racing,Alfa Romeo Racing Italiano,PlayStation 2,4.0
4493,"July 17, 2006",Sports,NCAA Football 07,PlayStation Portable,6.9
4494,"July 17, 2006",Sports,NCAA Football 07,Xbox,8.7
4495,"July 18, 2006",Sports,NCAA Football 07,Xbox 360,7.5
4496,"July 18, 2006",Action,Contra,Wireless,6.5
4497,"July 18, 2006","Racing, Action",Hard Truck: Apocalypse,PC,4.0
4498,"July 19, 2006",Action,Cloning Clyde,Xbox 360,8.1
4499,"July 19, 2006",Puzzle,Brain Juice,Wireless,8.0
4500,"July 19, 2006",Fighting,Super Dragon Ball Z,PlayStation 2,7.4
4501,"July 20, 2006",Adventure,Monster House,PlayStation 2,6.8
4502,"July 20, 2006",Puzzle,Sudokumania,Nintendo DS,3.0
4503,"July 20, 2006",Fighting,Tekken: Dark Resurrection,PlayStation Portable,9.2
4504,"July 20, 2006",Action,Monster House,Nintendo DS,5.5
4505,"July 21, 2006",RPG,Final Fantasy XI: Treasures of Aht Urhgan,PC,8.4
4506,"July 21, 2006",RPG,Final Fantasy XI: Treasures of Aht Urhgan,PlayStation 2,8.4
4507,"July 24, 2006",RPG,Blade Dancer: Lineage of Light,PlayStation Portable,6.5
4508,"July 24, 2006",Racing,Xpand Rally,PC,8.0
4509,"July 25, 2006",Shooter,WarPath,PC,5.7
4510,"July 25, 2006",Simulation,CivCity: Rome,PC,8.2
4511,"July 25, 2006",Shooter,WarPath,Xbox,5.3
4512,"July 25, 2006","Action, RPG",Orcs & Elves,Wireless,8.4
4513,"July 26, 2006",Racing,IHRA Drag Racing -- Sportsman Edition,PlayStation 2,2.3
4514,"July 26, 2006",Puzzle,Absolute Minesweeper,Wireless,7.0
4515,"July 26, 2006",Shooter,Galaga,Xbox 360,7.0
4516,"July 26, 2006",Board,Ultimate Board Game Collection,PlayStation 2,3.0
4517,"July 27, 2006",Strategy,Super Robot Taisen: Original Generation,Game Boy Advance,6.5
4518,"July 27, 2006","Action, Adventure",Miami Vice,PlayStation Portable,6.6
4519,"July 27, 2006",Action,X-Men: The Official Game,Game Boy Advance,5.0
4520,"July 27, 2006",Party,The Office Games,Wireless,5.4
4521,"July 28, 2006",Action,Rollercoaster Rush,Wireless,8.9
4522,"July 28, 2006",Racing,Sprint Cars: Road to Knoxville,PlayStation 2,5.0
4523,"July 28, 2006",Racing,Sprint Cars: Road to Knoxville,PC,5.0
4524,"July 31, 2006",Racing,FlatOut 2,Xbox,8.3
4525,"July 31, 2006",Racing,FlatOut 2,PlayStation 2,8.3
4526,"July 31, 2006",Strategy,Sid Meier's Civilization IV: Warlords,PC,8.4
4527,"August 1, 2006",Adventure,Monster House,GameCube,6.8
4528,"August 1, 2006",Action,The Ant Bully,PC,5.5
4529,"August 1, 2006",RPG,Summon Night: Swordcraft Story,Game Boy Advance,8.0
4530,"August 1, 2006",Sports,AMF Xtreme Bowling 2006,Xbox,2.0
4531,"August 1, 2006",Action,The Ant Bully,PlayStation 2,5.5
4532,"August 1, 2006",Puzzle,Super Puzzle Fighter II: Network Battle,Wireless,7.0
4533,"August 1, 2006",Action,The Ant Bully,GameCube,5.5
4534,"August 2, 2006",Fighting,Street Fighter II Hyper Fighting,Xbox 360,7.5
4535,"August 2, 2006","Action, Adventure",Pirates of the Caribbean: The Legend of Jack Sparrow,PC,5.0
4536,"August 2, 2006",Shooter,Painkiller: Hell Wars,Xbox,5.2
4537,"August 2, 2006",Adventure,Pirates of the Caribbean Multiplayer,Wireless,7.8
4538,"August 3, 2006",Shooter,Galaga (25th Anniversary Edition),Wireless,7.5
4539,"August 3, 2006",Racing,FlatOut 2,PC,8.3
4540,"August 7, 2006",Platformer,Super Monkey Ball Adventure,GameCube,4.8
4541,"August 7, 2006",Action,Barnyard,GameCube,6.7
4542,"August 7, 2006",Adventure,Barnyard,PlayStation 2,6.7
4543,"August 7, 2006",Action,Dead Rising,Xbox 360,8.3
4544,"August 7, 2006",Platformer,Super Monkey Ball Adventure,PlayStation 2,4.8
4545,"August 8, 2006",Racing,D1 Professional Drift Grand Prix Series,PlayStation 2,3.7
4546,"August 8, 2006",Shooter,World War II Combat: Iwo Jima,PC,3.0
4547,"August 8, 2006",Shooter,World War II Combat: Iwo Jima,Xbox,3.0
4548,"August 8, 2006",Sports,Derek Jeter Pro Baseball 2006,Wireless,8.0
4549,"August 9, 2006",Action,Pac-Man,Xbox 360,6.5
4550,"August 10, 2006",Simulation,City Life,PC,8.0
4551,"August 11, 2006",Action,Battle B-Daman,Game Boy Advance,6.0
4552,"August 11, 2006",RPG,Dungeon Siege II: Broken World,PC,6.3
4553,"August 11, 2006",Action,Dirge of Cerberus: Final Fantasy VII,PlayStation 2,7.0
4554,"August 14, 2006",Action,N3: Ninety-Nine Nights,Xbox 360,5.6
4555,"August 15, 2006",Simulation,Zoo Tycoon 2: African Adventure,PC,3.5
4556,"August 16, 2006",RPG,Deep Labyrinth,Nintendo DS,6.5
4557,"August 17, 2006",Action,The Ant Bully,Game Boy Advance,4.5
4558,"August 17, 2006",Sports,NBC Sports Real Golf,Wireless,5.7
4559,"August 17, 2006",Action,Barnyard,Game Boy Advance,6.0
4560,"August 18, 2006",Simulation,The O.C.,Wireless,7.0
4561,"August 18, 2006",Strategy,Sword of the Stars,PC,7.7
4562,"August 22, 2006",Sports,Madden NFL 07,PlayStation Portable,8.0
4563,"August 22, 2006",Sports,Madden NFL 07,Xbox 360,8.5
4564,"August 22, 2006",Sports,Madden NFL 07,Xbox,8.3
4565,"August 22, 2006",Sports,Madden NFL 07: Hall of Fame Edition,PlayStation 2,8.3
4566,"August 22, 2006",Sports,Madden NFL 07,PlayStation 2,8.3
4567,"August 22, 2006",Sports,Madden NFL 07,PC,8.3
4568,"August 22, 2006",Sports,Beach Ping Pong,Wireless,8.2
4569,"August 22, 2006",Adventure,LarryBoy and the Bad Apple,PlayStation 2,4.8
4570,"August 23, 2006",Action,TerraWars: NY Invasion,PC,2.0
4571,"August 23, 2006","Action, Adventure",DarkStar One,PC,8.0
4572,"August 23, 2006",Sports,Madden NFL 07,GameCube,8.3
4573,"August 24, 2006",Action,Sonic Jump [2007],Wireless,5.0
4574,"August 25, 2006",Action,One Piece: Grand Adventure,PlayStation 2,7.8
4575,"August 25, 2006",Action,One Piece: Grand Adventure,GameCube,7.8
4576,"August 25, 2006",Adventure,The Ship,PC,7.4
4577,"August 25, 2006","Flight, Action",Star Fox Command,Nintendo DS,8.0
4578,"August 25, 2006",Fighting,Def Jam Fight for NY: The Takeover,PlayStation Portable,8.1
4579,"August 25, 2006",Sports,Madden NFL 07,Nintendo DS,6.0
4580,"August 28, 2006",Action,50 Cent: Bulletproof G Unit Edition,PlayStation Portable,5.0
4581,"August 28, 2006","Action, Adventure",Saints Row,Xbox 360,8.5
4582,"August 28, 2006",Adventure,Barrow Hill: Curse of the Ancient Circle,PC,8.1
4583,"August 28, 2006",Action,Ultimate Ghosts 'N Goblins,PlayStation Portable,8.6
4584,"August 28, 2006",Action,Tenchu: Dark Secret,Nintendo DS,3.5
4585,"August 29, 2006",Flight,Freedom Wings,Nintendo DS,3.0
4586,"August 29, 2006",Action,Xyanide,Xbox,6.3
4587,"August 29, 2006",Platformer,Super Monkey Ball Adventure,PlayStation Portable,4.8
4588,"August 29, 2006","Strategy, RPG",Disgaea 2: Cursed Memories,PlayStation 2,8.5
4589,"August 30, 2006",Music,Dance Factory,PlayStation 2,3.5
4590,"August 30, 2006",RPG,Enchanted Arms,Xbox 360,7.6
4591,"August 30, 2006",RPG,Xenosaga Episode III: Also Sprach Zarathustra,PlayStation 2,8.0
4592,"August 30, 2006",Virtual Pet,My Dog,Wireless,8.0
4593,"August 30, 2006",Virtual Pet,Tamagotchi [2005],Wireless,5.1
4594,"August 30, 2006","Puzzle, Adventure",Safecracker: The Ultimate Puzzle Adventure,PC,6.9
4595,"August 30, 2006",Action,Time Pilot,Xbox 360,5.0
4596,"August 31, 2006",Simulation,Iron Warriors: T-72 Tank Commander,PC,6.0
4597,"August 31, 2006",Fighting,Karate Spirits 3D,Wireless,6.9
4598,"August 31, 2006",Action,Bomberman: Act Zero,Xbox 360,3.0
4599,"September 1, 2006",Strategy,Navy Battle,Wireless,7.4
4600,"September 1, 2006",Action,Family Guy: Air Griffin,Wireless,4.5
4601,"September 5, 2006",Racing,NASCAR 07 [PSP],PlayStation Portable,6.8
4602,"September 5, 2006","Action, Adventure",Yakuza,PlayStation 2,8.2
4603,"September 5, 2006",Strategy,Perimeter: Emperor's Testament,PC,7.6
4604,"September 5, 2006","Puzzle, Action",LocoRoco,PlayStation Portable,9.0
4605,"September 5, 2006",Puzzle,Tetris Mania,Wireless,6.7
4606,"September 6, 2006",Sports,Madden NFL 07 2D,Wireless,4.5
4607,"September 6, 2006",Sports,Madden NFL 07 3D,Wireless,8.0
4608,"September 7, 2006",Racing,Street Racing Syndicate,Game Boy Advance,5.5
4609,"September 7, 2006",Racing,Test Drive Unlimited,Xbox 360,8.0
4610,"September 7, 2006","Action, Adventure",LEGO Star Wars II: The Original Trilogy,Xbox 360,8.4
4611,"September 7, 2006","Action, Adventure",LEGO Star Wars II: The Original Trilogy,PlayStation 2,8.4
4612,"September 7, 2006",Sports,ProStroke Golf: World Tour 2007,Xbox,7.0
4613,"September 7, 2006",Racing,ATV Offroad Fury,Wireless,6.6
4614,"September 7, 2006",Racing,Big Mutha Truckers,Nintendo DS,6.0
4615,"September 7, 2006",Racing,Big Mutha Truckers,Game Boy Advance,5.0
4616,"September 7, 2006","Action, Adventure",LEGO Star Wars II: The Original Trilogy,PC,8.0
4617,"September 7, 2006","Action, Adventure",LEGO Star Wars II: The Original Trilogy,Xbox,8.4
4618,"September 7, 2006","Action, Adventure",LEGO Star Wars II: The Original Trilogy,GameCube,8.4
4619,"September 8, 2006",Racing,NASCAR 07,PlayStation 2,7.5
4620,"September 8, 2006",Platformer,Mega Man ZX,Nintendo DS,8.2
4621,"September 8, 2006",Puzzle,Topolon,Wireless,8.9
4622,"September 8, 2006",Racing,NASCAR 07,Xbox,7.5
4623,"September 11, 2006","Racing, Action",SpyHunter: Nowhere to Run,PlayStation 2,6.0
4624,"September 11, 2006","Racing, Action",SpyHunter: Nowhere to Run,Xbox,6.0
4625,"September 11, 2006",Strategy,Company of Heroes,PC,9.4
4626,"September 11, 2006",Sports,NHL 07,Xbox,8.0
4627,"September 11, 2006",Sports,NHL 07,PC,8.0
4628,"September 11, 2006",Action,Barnyard,PC,6.0
4629,"September 11, 2006",Action,MechAssault: Phantom War,Nintendo DS,7.0
4630,"September 11, 2006","Action, Adventure",Pirates: Legend of the Black Buccaneer,PlayStation 2,5.0
4631,"September 11, 2006",Sports,ProStroke Golf: World Tour 2007,PlayStation 2,7.0
4632,"September 11, 2006",Card,"World Championship Poker: Featuring Howard Lederer ""All In""",PlayStation 2,6.6
4633,"September 11, 2006",Sports,NHL 07,PlayStation 2,8.0
4634,"September 11, 2006",Casino,Payout Poker & Casino,PlayStation Portable,4.0
4635,"September 11, 2006",Action,Bomberman,PlayStation Portable,7.0
4636,"September 11, 2006",Sports,NHL 07,Xbox 360,8.7
4637,"September 11, 2006","Action, Adventure",LEGO Star Wars II: The Original Trilogy,Game Boy Advance,7.8
4638,"September 12, 2006",Sports,NHL 2K7,Xbox 360,8.9
4639,"September 12, 2006",Simulation,Harvest Moon DS,Nintendo DS,6.0
4640,"September 12, 2006",Sports,NHL 2K7,Xbox,8.3
4641,"September 12, 2006","Action, Adventure",LEGO Star Wars II: The Original Trilogy,PlayStation Portable,8.0
4642,"September 12, 2006",Sports,Mario Hoops 3-on-3,Nintendo DS,6.8
4643,"September 12, 2006","Action, RPG",Bounty Hounds,PlayStation Portable,7.0
4644,"September 13, 2006",Action,Rengoku II: The Stairway to H.E.A.V.E.N,PlayStation Portable,5.9
4645,"September 13, 2006",Shooter,Scramble,Xbox 360,4.5
4646,"September 14, 2006",Simulation,Big Oil,PC,3.3
4647,"September 14, 2006",Puzzle,IQ Academy,Wireless,6.9
4648,"September 14, 2006",Action,Space Harrier,Wireless,3.0
4649,"September 15, 2006","Action, Adventure",The Godfather,Xbox 360,7.9
4650,"September 15, 2006",Sports,Shot-Online,PC,5.1
4651,"September 15, 2006",Puzzle,Zuma,iPod,8.0
4652,"September 15, 2006",Sports,Rapala Trophies,PlayStation Portable,7.0
4653,"September 15, 2006",Sports,Madden NFL 07: Hall of Fame Edition,Xbox 360,8.5
4654,"September 15, 2006",Puzzle,Tetris [iPod],iPod,7.0
4655,"September 15, 2006",Adventure,Okami,PlayStation 2,9.1
4656,"September 15, 2006",Simulation,Coffee Tycoon,PC,4.0
4657,"September 15, 2006",Sports,Mini Golf,iPod,7.8
4658,"September 15, 2006",Action,Pac-Man,iPod,5.0
4659,"September 18, 2006",Action,Just Cause,PlayStation 2,5.5
4660,"September 18, 2006",Action,Bad Day L.A.,PC,2.7
4661,"September 18, 2006",RPG,Dragon Quest Heroes: Rocket Slime,Nintendo DS,8.5
4662,"September 18, 2006",Action,Just Cause,Xbox 360,6.8
4663,"September 18, 2006",Sports,NHL 07,PlayStation Portable,7.9
4664,"September 18, 2006",Action,Just Cause,Xbox,6.8
4665,"September 18, 2006",Action,The Godfather: Mob Wars,PlayStation Portable,6.2
4666,"September 18, 2006",Puzzle,Bejeweled,iPod,3.0
4667,"September 18, 2006",Puzzle,Vortex,iPod,7.5
4668,"September 18, 2006","Action, Adventure",LEGO Star Wars II: The Original Trilogy,Nintendo DS,3.5
4669,"September 19, 2006",Card,World Series of Poker: Tournament of Champions -- 2007 Edition,PlayStation Portable,7.2
4670,"September 19, 2006",Card,World Series of Poker: Tournament of Champions -- 2007 Edition,PC,7.2
4671,"September 19, 2006",Simulation,Cooking Mama,Nintendo DS,7.0
4672,"September 19, 2006",Action,Samurai Warriors 2,PlayStation 2,5.8
4673,"September 19, 2006",Action,Samurai Warriors 2,Xbox 360,5.5
4674,"September 19, 2006",Card,World Series of Poker: Tournament of Champions -- 2007 Edition,PlayStation 2,7.2
4675,"September 19, 2006",Action,Pirates of the Caribbean: Dead Man's Chest,Game Boy Advance,7.0
4676,"September 19, 2006",Shooter,Air Strike 1944,Wireless,7.4
4677,"September 19, 2006","Action, Adventure",Monster House,Game Boy Advance,7.0
4678,"September 20, 2006",RPG,Pokemon Mystery Dungeon: Red Rescue Team,Game Boy Advance,6.5
4679,"September 20, 2006",RPG,Pokemon Mystery Dungeon: Blue Rescue Team,Nintendo DS,6.5
4680,"September 20, 2006",Party,One Piece: Pirates' Carnival,PlayStation 2,4.5
4681,"September 20, 2006",Party,One Piece: Pirates' Carnival,GameCube,4.5
4682,"September 21, 2006",Sports,NBA '07,PlayStation Portable,8.0
4683,"September 21, 2006","Educational, Puzzle",Brain Challenge,Wireless,8.3
4684,"September 21, 2006",Sports,NBA 2K7,Xbox 360,8.3
4685,"September 22, 2006",Fighting,Naruto: Clash of Ninja 2,GameCube,8.2
4686,"September 23, 2006",Fighting,Guilty Gear Judgment,PlayStation Portable,7.5
4687,"September 25, 2006",Sports,NBA '07,PlayStation 2,7.0
4688,"September 25, 2006","Card, RPG",Baten Kaitos Origins,GameCube,8.3
4689,"September 25, 2006","Puzzle, Action",Flying Toaster,Wireless,4.8
4690,"September 25, 2006",Action,Mario vs. Donkey Kong 2: March of the Minis,Nintendo DS,7.0
4691,"September 26, 2006","Action, Adventure",Open Season,Nintendo DS,7.0
4692,"September 26, 2006",Action,Just Cause,PC,6.8
4693,"September 26, 2006",RPG,Valkyrie Profile 2: Silmeria,PlayStation 2,8.5
4694,"September 26, 2006",Card,Texas Hold 'em [2006],iPod,7.3
4695,"September 27, 2006",Sports,NBA 2K7,Xbox,8.8
4696,"September 27, 2006",Sports,NBA 2K7,PlayStation 2,8.7
4697,"September 28, 2006","Action, Adventure",Open Season,Game Boy Advance,7.5
4698,"September 28, 2006",Strategy,ParaWorld,PC,7.8
4699,"September 28, 2006",Action,Tom Clancy's Splinter Cell Double Agent,Wireless,7.9
4700,"October 2, 2006",Sports,NBA Live 07,Xbox,4.9
4701,"October 2, 2006",Card,World Series of Poker: Texas Hold 'Em,Wireless,7.9
4702,"October 2, 2006",Sports,NBA Live 07,PlayStation 2,4.9
4703,"October 2, 2006",Sports,NBA Live 07,PC,4.9
4704,"October 2, 2006",Sports,NBA Live 07,PlayStation Portable,6.0
4705,"October 2, 2006",Sports,NBA Live 07,Xbox 360,6.0
4706,"October 3, 2006","Action, Adventure",Open Season,Xbox 360,6.3
4707,"October 3, 2006","Action, Adventure",Open Season,PlayStation 2,6.0
4708,"October 3, 2006",Shooter,Doom (1993),Xbox 360,8.1
